,Gu,Dong,Name,Date,Price,Area,Floor,건축년도,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption
1089,서초구,잠원동,한신,20240202,228000,84.52,10.0,1992.0,서초구 잠원동 0056-0003,2024,202402,3.5,58.7,50621,0.10782086485845795,0.15402698484818553,0.18812350605479938,0.42033938484028366,0.12966950475099268,8.125860962031119
1090,노원구,하계동,하계2현대,20240202,85500,84.9,10.0,1997.0,노원구 하계동 0288-0000,2024,202402,3.5,58.7,47195,0.06856658544337324,0.16781438711727936,0.18468058056997563,0.41192922979129143,0.1670092170780803,6.329893617879786
1091,용산구,한강로3가,센트럴파크,20240202,327500,114.5,19.0,2020.0,용산구 한강로3가 0098-0000,2024,202402,3.5,58.7,7893,0.0746230837450906,0.09806157354618016,0.2418598758393513,0.41201064234131507,0.17344482452806284,7.12279496248059
1092,구로구,개봉동,개봉푸르지오,20240202,75700,71.49,15.0,2014.0,구로구 개봉동 0492-0000,2024,202402,3.5,58.7,82340,0.07256497449599222,0.0964780179742531,0.2163832888025261,0.40179742530969154,0.21277629341753704,7.212296533394964
1093,은평구,불광동,연신내역트리플라101동,20240202,29800,22.67,7.0,2021.0,은평구 불광동 0484-0063,2024,202402,3.5,58.7,64150,0.05655494933749026,0.09515198752922838,0.23432579890880748,0.39998441153546377,0.21398285268901013,6.1339627425260215
1094,서대문구,연희동,성원쌍떼빌팰리스,20240202,165000,186.47,5.0,2005.0,서대문구 연희동 0742-0000,2024,202402,3.5,58.7,33908,0.05267193582635366,0.13660493098973694,0.30276041052259056,0.3390940191105344,0.16886870355078448,6.6479324423494015
1095,서초구,서초동,래미안서초에스티지S,20240202,250000,84.17,9.0,2018.0,서초구 서초동 1754-0000,2024,202402,3.5,58.7,106161,0.09549646291952789,0.13080133005529337,0.25029907404790835,0.3829560761484914,0.14044705682877892,8.125860962031119
1096,강남구,역삼동,e-편한세상,20240202,197500,59.61,25.0,2005.0,강남구 역삼동 0755-0004,2024,202402,3.5,58.7,70497,0.0711661489141382,0.1251542618834844,0.32236832773025803,0.37937784586578155,0.10193341560633785,8.944714059811606
1097,도봉구,창동,동아청솔,20240202,84000,84.97,11.0,1997.0,도봉구 창동 0808-0000,2024,202402,3.5,58.7,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
1098,강동구,명일동,래미안솔베뉴,20240202,116000,59.11,25.0,2019.0,강동구 명일동 0359-0000,2024,202402,3.5,58.7,42262,0.1019118830154749,0.13357152997965074,0.20623728171880176,0.3956036155411481,0.16267568974492452,6.780687750503237
1099,양천구,신월동,신월시영,20240202,43000,43.2,3.0,1988.0,양천구 신월동 0987-0001,2024,202402,3.5,58.7,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
1100,은평구,응암동,명진,20240202,55000,84.03,1.0,2004.0,은평구 응암동 0360-0015,2024,202402,3.5,58.7,83476,0.09302074847860463,0.10249652594757774,0.23798457041544877,0.38905793281901385,0.17744022233935502,6.1339627425260215
1101,중랑구,신내동,화성.두산아파트,20240202,69000,84.99,15.0,1995.0,중랑구 신내동 0656-0000,2024,202402,3.5,58.7,57327,0.0838173984335479,0.11333228670608962,0.20048144853210528,0.4059692640466098,0.19636471470685715,6.258485261159547
1102,성북구,석관동,두산,20240202,76300,84.9,10.0,1998.0,성북구 석관동 0010-0000,2024,202402,3.5,58.7,33768,0.0652392797915186,0.09953210139777303,0.22826344468135512,0.3937751717602464,0.21319000236910685,6.243843158944652
1103,성북구,장위동,래미안포레카운티,20240202,89000,84.97,15.0,2021.0,성북구 장위동 0322-0000,2024,202402,3.5,58.7,51957,0.08788036260754085,0.10818561502781146,0.22418538406759436,0.40208249129087514,0.1776661470061782,6.243843158944652
1104,송파구,풍납동,동아한가람1,20240202,102000,84.38,9.0,1995.0,송파구 풍납동 0506-0000,2024,202402,3.5,58.7,35410,0.07975148263202485,0.10485738491951427,0.2425868398757413,0.38901440271109855,0.18376164925162383,7.869572645979376
1105,강남구,도곡동,타워팰리스3,20240202,580000,214.97,58.0,2004.0,강남구 도곡동 0467-0029,2024,202402,3.5,58.7,53059,0.11402401100661527,0.14766580598955878,0.18185416234757534,0.4069997549897284,0.14945626566652218,8.944714059811606
1106,양천구,신월동,신정두산위브,20240202,88800,84.04,18.0,2012.0,양천구 신월동 1055-0000,2024,202402,3.5,58.7,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
1107,강남구,개포동,성원대치2단지아파트,20240202,135000,49.86,5.0,1992.0,강남구 개포동 0012-0000,2024,202402,3.5,58.7,80274,0.10520218252485238,0.12162094825223609,0.21108951839948178,0.3999302389316591,0.16215711189177068,8.944714059811606
1108,강서구,화곡동,성재센트리움,20240202,20000,28.39,11.0,2016.0,강서구 화곡동 0918-0038,2024,202402,3.5,58.7,217278,0.0664632406410221,0.10006995646130763,0.2852934949695781,0.3786945756128094,0.16947412991651248,7.3853944332712524
1109,강남구,청담동,청담자이,20240202,380000,89.36,11.0,2011.0,강남구 청담동 0134-0038,2024,202402,3.5,58.7,24659,0.09319112697189667,0.12169998783405653,0.23889857658461414,0.3992862646498236,0.14692404395960906,8.944714059811606
1110,서대문구,연희동,홍연,20240202,39000,52.23,1.0,1981.0,서대문구 연희동 0708-0004,2024,202402,3.5,58.7,33908,0.05267193582635366,0.13660493098973694,0.30276041052259056,0.3390940191105344,0.16886870355078448,6.6479324423494015
1111,성북구,하월곡동,동신,20240202,71000,84.78,21.0,1998.0,성북구 하월곡동 0219-0000,2024,202402,3.5,58.7,38876,0.08223582673114518,0.12946290770655416,0.21375655931680215,0.3964399629591522,0.17810474328634635,6.243843158944652
1112,영등포구,영등포동7가,아크로타워스퀘어,20240202,120000,59.91,15.0,2017.0,영등포구 영등포동7가 0203-0000,2024,202402,3.5,58.7,9909,0.08265213442325159,0.07578968614390957,0.4114441416893733,0.3168836411343223,0.1132303966091432,8.13031155597246
1113,성북구,하월곡동,동신,20240202,70500,84.78,14.0,1998.0,성북구 하월곡동 0219-0000,2024,202402,3.5,58.7,38876,0.08223582673114518,0.12946290770655416,0.21375655931680215,0.3964399629591522,0.17810474328634635,6.243843158944652
1114,강서구,화곡동,탑건화곡동진선미,20240202,30000,81.54,4.0,2006.0,강서구 화곡동 0786-0009,2024,202402,3.5,58.7,217278,0.0664632406410221,0.10006995646130763,0.2852934949695781,0.3786945756128094,0.16947412991651248,7.3853944332712524
1115,관악구,신림동,관악산휴먼시아1단지,20240202,65200,84.97,12.0,2008.0,관악구 신림동 1735-0001,2024,202402,3.5,58.7,242441,0.041313144228905176,0.10749006974892861,0.3445374338498851,0.3389773181928799,0.16767378454964302,6.374571906375385
1116,강남구,압구정동,신현대12차,20240202,410000,110.82,8.0,1982.0,강남구 압구정동 0434-0000,2024,202402,3.5,58.7,30190,0.10082808877111626,0.13318979794633984,0.15968863862206029,0.40076184166942697,0.205498509440212,8.944714059811606
1117,강서구,방화동,한미(286-1),20240202,45500,47.22,2.0,1988.0,강서구 방화동 0286-0001,2024,202402,3.5,58.7,68811,0.06968362616442139,0.08997108020519975,0.24318786240572002,0.3842699568382962,0.21288747438636266,7.3853944332712524
1118,양천구,신월동,신월시영,20240202,61000,59.49,3.0,1988.0,양천구 신월동 0987-0001,2024,202402,3.5,58.7,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
1119,서초구,서초동,삼풍아파트,20240202,237000,79.47,14.0,1988.0,서초구 서초동 1685-0000,2024,202402,3.5,58.7,106161,0.09549646291952789,0.13080133005529337,0.25029907404790835,0.3829560761484914,0.14044705682877892,8.125860962031119
1120,구로구,구로동,한일유앤아이,20240202,69000,84.96,10.0,2006.0,구로구 구로동 1281-0000,2024,202402,3.5,58.7,114035,0.062121278554829656,0.09435699565922744,0.28011575393519533,0.3794536765028281,0.1839522953479195,7.212296533394964
1121,마포구,아현동,마포래미안푸르지오4단지,20240202,218000,114.28,22.0,2014.0,마포구 아현동 0777-0000,2024,202402,3.5,58.7,28282,0.10635740046672795,0.08988048935718831,0.2827947104165193,0.3810904462202107,0.13987695353935364,7.625313276334186
1122,금천구,시흥동,관악산벽산타운5,20240202,44000,59.34,14.0,2004.0,금천구 시흥동 1013-0000,2024,202402,3.5,58.7,100325,0.06312484425616746,0.09952653874906554,0.2103264390730127,0.41328681784201343,0.21372539247445801,7.518663295590256
1123,관악구,봉천동,관악푸르지오,20240202,77000,59.58,10.0,2004.0,관악구 봉천동 1717-0000,2024,202402,3.5,58.7,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
1124,양천구,신월동,롯데캐슬,20240202,87000,84.98,17.0,2014.0,양천구 신월동 1063-0000,2024,202402,3.5,58.7,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
1125,강남구,청담동,마크힐스이스트윙,20240202,850000,192.86,20.0,2010.0,강남구 청담동 0130-0007,2024,202402,3.5,58.7,24659,0.09319112697189667,0.12169998783405653,0.23889857658461414,0.3992862646498236,0.14692404395960906,8.944714059811606
1126,은평구,대조동,주주베B,20240202,14500,28.24,9.0,2014.0,은평구 대조동 0009-0031,2024,202402,3.5,58.7,27360,0.047002923976608185,0.10146198830409357,0.3144005847953216,0.35310672514619884,0.1840277777777778,6.1339627425260215
1127,강동구,고덕동,고덕 아이파크,20240202,115000,59.99,10.0,2011.0,강동구 고덕동 0499-0000,2024,202402,3.5,58.7,46811,0.14515818931447735,0.12725641409070518,0.19080985238512316,0.40830146760376834,0.12847407660592597,6.780687750503237
1128,송파구,가락동,헬리오시티,20240202,169000,59.96,10.0,2018.0,송파구 가락동 0913-0000,2024,202402,3.5,58.7,83807,0.10534919517462742,0.10979989738327348,0.2525922655625425,0.39019413652797497,0.1420645053515816,7.869572645979376
1129,은평구,응암동,백련산에스케이뷰아이파크,20240202,78800,59.93,4.0,2020.0,은평구 응암동 0767-0000,2024,202402,3.5,58.7,83476,0.09302074847860463,0.10249652594757774,0.23798457041544877,0.38905793281901385,0.17744022233935502,6.1339627425260215
1130,마포구,상암동,상암월드컵파크5단지,20240202,109000,84.75,6.0,2005.0,마포구 상암동 1658-0000,2024,202402,3.5,58.7,29657,0.09498600667633274,0.1581076980139596,0.21050679434872038,0.3979498937856155,0.13844960717537175,7.625313276334186
1131,금천구,독산동,금천롯데캐슬골드파크1차,20240202,91600,59.94,19.0,2016.0,금천구 독산동 1147-0000,2024,202402,3.5,58.7,102304,0.062460900844541756,0.08544142946512355,0.30162065999374416,0.384051454488583,0.1664255552080075,7.518663295590256
1132,동대문구,답십리동,두산위브,20240202,98000,84.91,4.0,2007.0,동대문구 답십리동 0998-0000,2024,202402,3.5,58.7,55278,0.09027099388545172,0.09607800571655993,0.2564854010637143,0.383787401859691,0.17337819747458302,6.662840571589715
1133,동작구,대방동,(99-1),20240202,39000,63.93,4.0,2001.0,동작구 대방동 0099-0001,2024,202402,3.5,58.7,35667,0.07185914150335043,0.14380239437014608,0.25093223427818434,0.380772142316427,0.15263408753189223,6.3183700971323
1134,성동구,옥수동,래미안 옥수 리버젠,20240202,137000,59.25,2.0,2012.0,성동구 옥수동 0561-0000,2024,202402,3.5,58.7,25382,0.11189031597194862,0.08127807107398945,0.2561657867780317,0.38929162398550154,0.16137420219052873,7.310219689497042
1135,영등포구,문래동6가,문래베어스타운,20240202,74000,59.95,4.0,1997.0,영등포구 문래동6가 0038-0001,2024,202402,3.5,58.7,10716,0.13409854423292272,0.09975737215378873,0.3164427025009332,0.35377006345651363,0.09593131765584173,8.13031155597246
1136,강서구,내발산동,우장산힐스테이트,20240202,94700,59.98,9.0,2005.0,강서구 내발산동 0657-0000,2024,202402,3.5,58.7,44651,0.09977380125865042,0.1590333923092428,0.1823923316387091,0.41741506349241897,0.1413630153859936,7.3853944332712524
1137,노원구,월계동,미륭,20240202,64000,51.48,13.0,1986.0,노원구 월계동 0013-0000,2024,202402,3.5,58.7,74540,0.07257848135229407,0.11299973168768447,0.2045613093640998,0.3933324389589482,0.21651462302119667,6.329893617879786
1138,서초구,서초동,대림서초리시온,20240202,41000,40.26,10.0,2003.0,서초구 서초동 1671-0005,2024,202402,3.5,58.7,106161,0.09549646291952789,0.13080133005529337,0.25029907404790835,0.3829560761484914,0.14044705682877892,8.125860962031119
1139,강동구,성내동,집앤사비카,20240202,28000,16.66,4.0,2020.0,강동구 성내동 0419-0000,2024,202402,3.5,58.7,65323,0.06458674586286607,0.10022503559236409,0.27279824870260094,0.3871530701284387,0.175221591170032,6.780687750503237
1140,강동구,성내동,집앤사비카,20240202,28000,16.66,4.0,2020.0,강동구 성내동 0419-0000,2024,202402,3.5,58.7,65323,0.06458674586286607,0.10022503559236409,0.27279824870260094,0.3871530701284387,0.175221591170032,6.780687750503237
1141,광진구,광장동,극동2,20240202,215000,156.91,14.0,1989.0,광진구 광장동 0218-0001,2024,202402,3.5,58.7,33965,0.12012365670543207,0.16740762549683497,0.16776093036949802,0.43067863977624027,0.1140291476519947,6.4299047834496745
1142,동작구,사당동,극동(105),20240202,84000,59.25,1.0,1993.0,동작구 사당동 0105-0000,2024,202402,3.5,58.7,96726,0.06730351715154147,0.09275685958273887,0.293261377499328,0.36095775696296756,0.18569981183962947,6.3183700971323
1143,노원구,상계동,상계주공5(저층),20240202,46000,31.98,4.0,1987.0,노원구 상계동 0721-0000,2024,202402,3.5,58.7,197373,0.07556758016547349,0.11627223581746236,0.21732455807025278,0.40607377908832515,0.1847618468584862,6.329893617879786
1144,강남구,일원동,우성7,20240202,205000,84.06,2.0,1987.0,강남구 일원동 0615-0000,2024,202402,3.5,58.7,47813,0.10967728442055508,0.1383096647355322,0.2155271578859306,0.3918808692196683,0.14460502373831385,8.944714059811606
1145,종로구,창신동,창신쌍용2,20240202,60000,64.66,11.0,1993.0,종로구 창신동 0703-0000,2024,202402,3.5,58.7,18317,0.042583392476934,0.08773270732106786,0.21761205437571654,0.4296555112736802,0.2224163345526014,7.980683949175714
1146,구로구,오류동,동부(101동~103동),20240202,58000,84.89,4.0,1998.0,구로구 오류동 0336-0000,2024,202402,3.5,58.7,43746,0.06546884286563343,0.09523156402871119,0.27762538289215016,0.3665477986558771,0.19512641155762814,7.212296533394964
1147,마포구,창전동,창전래미안,20240202,87000,59.94,8.0,1998.0,마포구 창전동 0437-0000,2024,202402,3.5,58.7,14688,0.09395424836601307,0.13085511982570805,0.2730119825708061,0.37506808278867104,0.12711056644880175,7.625313276334186
1148,광진구,구의동,래미안파크스위트,20240202,137500,84.98,5.0,2018.0,광진구 구의동 0668-0000,2024,202402,3.5,58.7,76600,0.06778067885117493,0.11385117493472585,0.2785117493472585,0.3856788511749347,0.1541644908616188,6.4299047834496745
1149,서대문구,천연동,천연뜨란채,20240202,80000,57.78,17.0,2006.0,서대문구 천연동 0145-0000,2024,202402,3.5,58.7,4528,0.09054770318021202,0.1075530035335689,0.24028268551236748,0.38604240282685515,0.17557420494699646,6.6479324423494015
1150,강북구,미아동,벽산라이브파크,20240202,49500,59.67,11.0,2004.0,강북구 미아동 1354-0000,2024,202402,3.5,58.7,127024,0.06653073434941428,0.11408867615568712,0.20078095478019903,0.41477988411638744,0.20381187807028592,5.830852328093665
1151,구로구,구로동,현대상선,20240202,59200,79.98,2.0,1987.0,구로구 구로동 0685-0147,2024,202402,3.5,58.7,114035,0.062121278554829656,0.09435699565922744,0.28011575393519533,0.3794536765028281,0.1839522953479195,7.212296533394964
1152,은평구,불광동,선우아파트,20240202,42000,75.78,3.0,2002.0,은평구 불광동 0012-0003,2024,202402,3.5,58.7,64150,0.05655494933749026,0.09515198752922838,0.23432579890880748,0.39998441153546377,0.21398285268901013,6.1339627425260215
1153,성북구,돈암동,한진(609-1),20240202,85000,132.96,20.0,1998.0,성북구 돈암동 0609-0001,2024,202402,3.5,58.7,38204,0.0859072348445189,0.13035284263427913,0.19833001779918333,0.4128101769448225,0.1725997277771961,6.243843158944652
1154,동작구,상도동,힐스테이트 상도 센트럴파크,20240201,156500,118.21,13.0,2012.0,동작구 상도동 0531-0000,2024,202402,3.5,58.7,113485,0.07190377582940477,0.1181742080451161,0.26234304093051947,0.373467859188439,0.17411111600652068,6.3183700971323
1155,도봉구,쌍문동,동익미라벨,20240201,45000,84.53,5.0,1987.0,도봉구 쌍문동 0285-0005,2024,202402,3.5,58.7,72947,0.06444404841871496,0.10907919448366622,0.20974131903985085,0.4084198116440704,0.2083156264136976,5.796132823935153
1156,은평구,증산동,자산메르시안(164-31),20240201,52300,99.55,3.0,2004.0,은평구 증산동 0164-0031,2024,202402,3.5,58.7,18240,0.07483552631578948,0.1137061403508772,0.23037280701754387,0.3918311403508772,0.1892543859649123,6.1339627425260215
