학교종류명,설립구분,학교명,영문학교명,남녀공학구분명,고등학교구분명,고등학교일반실업구분명,특수목적고등학교계열명,Longitude,Latitude,도로명주소,구주소,동
고등학교,공립,금호고등학교,GeumhoHighSchool,남여공학,일반고,일반계,,127.0237368,37.5535213,서울특별시 성동구 금호로 118 금호고등학교,서울특별시 성동구 금호동1가 1822 금호고등학교,금호동1가
고등학교,공립,도선고등학교,DOSUN HIGH SCHOOL,남여공학,일반고,일반계,,127.0270834,37.5666415,서울특별시 성동구 마장로 156 도선고등학교,서울특별시 성동구 하왕십리동 1070-4 도선고등학교,하왕십리동
각종학교(고),공립,금천문화예술정보학교,GEUMCHEON SCHOOL OF ARTS & INFORMATION,남여공학,일반고,전문계,,126.9068264,37.4790866,서울특별시 금천구 남부순환로126길 25 금천문화예술정보학교,서울특별시 금천구 독산동 897-1 금천문화예술정보학교,독산동
고등학교,사립,신진과학기술고등학교,SHINJIN SCIENCE TECHNOLOGY HIGH SCHOOL,남여공학,특성화고,전문계,,126.9180625,37.5986987,서울특별시 은평구 은평로6길 16 학교법인 신진학원,서울특별시 은평구 응암동 114-1 학교법인 신진학원,응암동
고등학교,사립,선정국제관광고등학교,Sunjung International Tourism High School,남여공학,특성화고,전문계,,126.9084267,37.6188614,"서울특별시 은평구 서오릉로20길 19 선정중학교, 선정고등학교","서울특별시 은평구 갈현동 227-5 선정중학교, 선정고등학교",갈현동
고등학교,사립,계성고등학교,Gyeseong High School,남여공학,일반고,일반계,,127.0203509,37.6075486,서울특별시 성북구 길음로 63 계성고등학교,서울특별시 성북구 길음동 1284-15 계성고등학교,길음동
고등학교,사립,서울항공비즈니스고등학교,SEOUL AERO BUSINESS HIGH SCHOOL,남여공학,특성화고,전문계,,126.8175892,37.5701779,서울특별시 강서구 방화대로34길 13 서울항공비즈니스고등학교,서울특별시 강서구 마곡동 731-253 서울항공비즈니스고등학교,마곡동
각종학교(고),공립,오디세이학교,Odyssey School,남여공학,일반고,해당없음,,127.0181179,37.5717623,서울특별시 종로구 종로58길 30,서울특별시 종로구 숭인동 242-1,숭인동
특수학교,공립,서울다원학교,Seoul Dawon School,남여공학,,,,126.9911194,37.5941819,서울특별시 성북구 성북로31길 5-15 서울다원학교,서울특별시 성북구 성북동 226-220 서울다원학교,성북동
특수학교,사립,누리학교,Nuri Special School,남여공학,,일반계,,126.9265468,37.4999839,서울특별시 동작구 상도로 53,서울특별시 동작구 대방동 395-2,대방동
각종학교(고),사립,서울실용음악고등학교,Seoul Music High School,남여공학,특성화고,전문계,,127.0205928,37.5633802,서울특별시 중구 퇴계로88가길 8 서울실용음악학교,서울특별시 중구 신당동 67-24 서울실용음악학교,신당동
고등학교,사립,서울컨벤션고등학교,SEOUL CONVENTION HIGH SCHOOL,남여공학,특성화고,전문계,,127.1582042,37.5592908,서울특별시 강동구 동남로 964 서울컨벤션고등학교,서울특별시 강동구 고덕동 295-1 서울컨벤션고등학교,고덕동
각종학교(고),공립,서초문화예술정보학교,Seocho School of Cultural Arts & Information,남여공학,특성화고,전문계,예술계열,127.0293037,37.4875442,서울특별시 서초구 남부순환로347길 69,서울특별시 서초구 서초동 1356-1,서초동
각종학교(고),공립,은평문화예술정보학교,Eunpyeong School of Cultural Arts & Information,남여공학,,전문계,,126.9192074,37.5894749,서울특별시 은평구 가좌로 208 은평문화예술정보학교,서울특별시 은평구 응암동 334-12 은평문화예술정보학교,응암동
외국인학교,사립,서울드와이트외국인학교,Dwight International School Seoul,남여공학,,,,126.8852727,37.5841506,서울특별시 마포구 월드컵북로62길 21 서울드와이트 외국인학교,서울특별시 마포구 상암동 1582-1 서울드와이트 외국인학교,상암동
고등학교,사립,대일관광고등학교,Daeil Tourism High School,여,특성화고,전문계,,126.8350004,37.5114191,서울특별시 양천구 신정이펜1로 11 대일관광고등학교,서울특별시 양천구 신정동 1318-3 대일관광고등학교,신정동
고등학교,사립,예림디자인고등학교,Yerim Design High School,여,특성화고,전문계,,126.8281986,37.5002434,"서울특별시 구로구 오리로21길 2 오류고등학교,예림디자인고등학교","서울특별시 구로구 궁동 110-1 오류고등학교,예림디자인고등학교",궁동
고등학교,공립,서울도시과학기술고등학교,Seoul Urban Science Technical High School,남여공학,특목고,전문계,산업수요 맞춤형 고등학교,127.0330378,37.6072134,서울특별시 성북구 종암로 196 서울도시과학기술고등학교,서울특별시 성북구 하월곡동 90-1 서울도시과학기술고등학교,하월곡동
고등학교,사립,성덕고등학교,Seongdeok High School,남여공학,일반고,일반계,,127.141531,37.5496403,"서울특별시 강동구 구천면로 396 성덕고등학교,성덕여자중학교","서울특별시 강동구 천호동 23-3 성덕고등학교,성덕여자중학교",천호동
고등학교,공립,가재울고등학교,Gajaeul High School,남여공학,일반고,일반계,,126.9095239,37.5744595,서울특별시 서대문구 수색로 100-35 가재울고등학교,서울특별시 서대문구 북가좌동 476 가재울고등학교,북가좌동
평생학교(고)-2년6학기,사립,학력인정 청량정보고등학교(2년제),Cheongryang Information High School,남여공학,특성화고,전문계,,127.0476614,37.5777205,서울특별시 동대문구 답십리로15길 32 청량정보고등학교,서울특별시 동대문구 전농동 678-3 청량정보고등학교,전농동
평생학교(고)-3년6학기,사립,학력인정 한림연예예술고등학교,ACCREDITED HANLIM ARTS HIGH SCHOOL,남여공학,특성화고,전문계,,127.1336044,37.485225,서울특별시 송파구 충민로 172 한림연예예술고교,서울특별시 송파구 장지동 850 한림연예예술고교,장지동
평생학교(고)-2년6학기,사립,학력인정 한림실업고등학교(2년제),Hanlim High School,남여공학,특성화고,전문계,,127.1336044,37.485225,서울특별시 송파구 충민로 172 한림연예예술고교,서울특별시 송파구 장지동 850 한림연예예술고교,장지동
평생학교(중)-2년6학기,사립,학력인정 한림중학교(2년제),Hanlim Middle School,여,,일반계,,127.1336044,37.485225,서울특별시 송파구 충민로 172 한림연예예술고교,서울특별시 송파구 장지동 850 한림연예예술고교,장지동
평생학교(초)-3년6학기,사립,학력인정 한림초등학교(4년제),Hanlim Elementary School,남,,일반계,,127.1355898,37.4796311,서울특별시 송파구 충민로6길 71 한석교통(주),서울특별시 송파구 장지동 863-5 한석교통(주),장지동
평생학교(중)-2년6학기,사립,학력인정 청암중학교(2년제),Cheong-am Middle School,남여공학,,해당없음,,127.0743661,37.6514848,서울특별시 노원구 중계로 244 청암중고예술학교,서울특별시 노원구 중계동 411-1 청암중고예술학교,중계동
평생학교(고)-2년6학기,사립,학력인정 청암고등학교(2년제),Cheong-am High School,남여공학,일반고,일반계,,127.0743661,37.6514848,서울특별시 노원구 중계로 244 청암중고예술학교,서울특별시 노원구 중계동 411-1 청암중고예술학교,중계동
평생학교(중)-2년6학기,사립,학력인정 진형중학교(2년제),Jinhyung Middle School,남여공학,,일반계,,127.0203571,37.5740802,서울특별시 종로구 종로 386 진형빌딩,서울특별시 종로구 숭인동 200-26 진형빌딩,숭인동
평생학교(고)-2년6학기,사립,학력인정 진형고등학교(2년제),Jinhyung High School,남여공학,일반고,일반계,,127.0203571,37.5740802,서울특별시 종로구 종로 386 진형빌딩,서울특별시 종로구 숭인동 200-26 진형빌딩,숭인동
평생학교(중)-2년6학기,사립,학력인정 일성여자중학교(2년제),Ilsung Womens’ s Middle School,여,,해당없음,,126.9484547,37.5501914,서울특별시 마포구 마포대로11다길 11-6 일성여자중고등학교,서울특별시 마포구 염리동 533-4 일성여자중고등학교,염리동
평생학교(고)-2년6학기,사립,학력인정 일성여자고등학교(2년제),Ilsung Womens’s High School,여,일반고,일반계,,126.9484547,37.5501914,서울특별시 마포구 마포대로11다길 11-6 일성여자중고등학교,서울특별시 마포구 염리동 533-4 일성여자중고등학교,염리동
평생학교(중)-2년6학기,사립,학력인정 신동신중학교(2년제),Sindongsin Middle School,남여공학,,일반계,,126.9780884,37.4906838,서울특별시 동작구 동작대로33마길 27-1 신동신중 정보산업 고등학교,서울특별시 동작구 사당동 105-9 신동신중 정보산업 고등학교,사당동
평생학교(고)-2년6학기,사립,학력인정 신동신정보산업고등학교(2년제),Sindongsin Information Industry High School,남여공학,,전문계,,126.9780884,37.4906838,서울특별시 동작구 동작대로33마길 27-1 신동신중 정보산업 고등학교,서울특별시 동작구 사당동 105-9 신동신중 정보산업 고등학교,사당동
평생학교(중)-2년6학기,사립,학력인정 성지중학교(2년제),Sungji Middle School,남여공학,,해당없음,,126.8418914,37.54203,서울특별시 강서구 화곡로 182 성지고등학교,서울특별시 강서구 화곡동 140-35 성지고등학교,화곡동
평생학교(고)-2년6학기,사립,학력인정 성지고등학교(2년제),Sungji High School,남여공학,일반고,일반계,,126.8418914,37.54203,서울특별시 강서구 화곡로 182 성지고등학교,서울특별시 강서구 화곡동 140-35 성지고등학교,화곡동
평생학교(중)-3년6학기,사립,학력인정 성지중.고등학교(중),Sungji Middle.High School,남여공학,,일반계,,126.8418914,37.54203,서울특별시 강서구 화곡로 182 성지고등학교,서울특별시 강서구 화곡동 140-35 성지고등학교,화곡동
평생학교(고)-2년6학기,사립,학력인정 정암미용고등학교(2년제),Jeongam Beauty High School,남여공학,특성화고,전문계,,127.0472283,37.582134,서울특별시 동대문구 왕산로 225 미주상가,서울특별시 동대문구 청량리동 235-4 미주상가,청량리동
평생학교(고)-3년6학기,사립,학력인정 서울자동차고등학교,Seoul Automobile High School,남여공학,특성화고,전문계,,126.9584457,37.5415318,서울특별시 용산구 백범로45길 15 서울자동차고등학교,서울특별시 용산구 효창동 5-198 서울자동차고등학교,효창동
고등학교,공립,휘봉고등학교,HWIBONG High School,남여공학,일반고,일반계,,127.0689405,37.5863714,서울특별시 동대문구 한천로 290 휘봉고등학교,서울특별시 동대문구 휘경동 43-138 휘봉고등학교,휘경동
고등학교,공립,잠일고등학교,Jamil High School,남여공학,일반고,일반계,,127.0826479,37.5143391,서울특별시 송파구 백제고분로 21 잠일고등학교,서울특별시 송파구 잠실동 19-2 잠일고등학교,잠실동
고등학교,공립,구암고등학교,Guahm High School,남여공학,일반고,일반계,,126.9499493,37.4924703,서울특별시 관악구 성현로 57 서울구암고등학교,서울특별시 관악구 봉천동 1712-25 서울구암고등학교,봉천동
고등학교,국립,서울대학교사범대학부설고등학교,Seoul National University High School,남여공학,일반고,일반계,,127.038843,37.5937368,서울특별시 성북구 월곡로 6 서울대학교사범대학부설고등학교,서울특별시 성북구 종암동 7-10 서울대학교사범대학부설고등학교,종암동
각종학교(고),공립,꿈타래학교,/,남여공학,특성화고,일반계,,126.9423026,37.470381,서울특별시 관악구 신림로 67 서울산업정보학교,서울특별시 관악구 신림동 225-1 서울산업정보학교,신림동
고등학교,사립,화곡보건경영고등학교,Hwagok Nursing And Business High School,여,특성화고,전문계,,126.8326956,37.5490948,"서울특별시 강서구 강서로45길 70 화곡중학교, 화곡보건경영고등학교","서울특별시 강서구 내발산동 715 화곡중학교, 화곡보건경영고등학교",내발산동
고등학교,사립,영신간호비즈니스고등학교,YOUNGSHIN NURSING BUSINESSS HIGH SCHOOL,여,특성화고,전문계,,127.0832956,37.6523176,서울특별시 노원구 중계로16나길 13 영신여고/영신간호비즈니스고등학교,서울특별시 노원구 중계동 118 영신여고/영신간호비즈니스고등학교,중계동
고등학교,사립,홍익디자인고등학교,Hongik Design High School,여,특성화고,전문계,,126.9190125,37.563475,"서울특별시 마포구 성미산로 111 경성중고등학교, 홍익디자인고등학교","서울특별시 마포구 연남동 369-1 경성중고등학교, 홍익디자인고등학교",연남동
고등학교,사립,송곡관광고등학교,Songgok Tourism High School,여,특성화고,전문계,,127.10515,37.6068821,서울특별시 중랑구 양원역로 67 송곡여자중고등학교,서울특별시 중랑구 망우동 252-1 송곡여자중고등학교,망우동
고등학교,사립,세그루패션디자인고등학교,Segeuru Fashion Design High School,여,특성화고,전문계,,127.0262267,37.6551769,서울특별시 도봉구 시루봉로 53 학교법인세그루학원,서울특별시 도봉구 쌍문동 263 학교법인세그루학원,쌍문동
고등학교,공립,삼각산고등학교,Samgaksan High School,남여공학,일반고,일반계,,127.0201832,37.6159663,서울특별시 강북구 삼양로19길 40 삼각산고등학교,서울특별시 강북구 미아동 812-4 삼각산고등학교,미아동
고등학교,공립,선사고등학교,SUNSA HIGH SCHOOL,남여공학,일반고,일반계,,127.1358523,37.5563623,서울특별시 강동구 고덕로25길 17 선사고등학교,서울특별시 강동구 암사동 448 선사고등학교,암사동
고등학교,공립,신도고등학교,SINDO HIGH SCHOOL,남여공학,일반고,일반계,,126.9186228,37.6296003,서울특별시 은평구 통일로 961 신도고등학교,서울특별시 은평구 진관동 243-1 신도고등학교,진관동
각종학교(고),사립,여명학교,Yeo-Myung School,남여공학,일반고,일반계,,126.9855875,37.5568966,서울특별시 중구 소파로 99,서울특별시 중구 남산동2가 49-25,남산동2가
고등학교,사립,동양고등학교,Dongyang High School,남,일반고,일반계,,126.8470184,37.5688567,서울특별시 강서구 허준로 50 동양고등학교,서울특별시 강서구 가양동 1464 동양고등학교,가양동
고등학교,공립,서울금융고등학교,Seoul Finance High School,남여공학,특성화고,전문계,,126.8257788,37.5374269,서울특별시 양천구 가로공원로61길 19 서울금융고등학교,서울특별시 양천구 신월동 43-8 서울금융고등학교,신월동
고등학교,사립,은평메디텍고등학교,Eunpyeong MediTech High School,남여공학,특성화고,전문계,,126.9293145,37.6351052,서울특별시 은평구 진관2로 57-57 은평메디텍고등학교,서울특별시 은평구 진관동 86 은평메디텍고등학교,진관동
고등학교,사립,서울아이티고등학교,Seoul Information Technology High School,남여공학,특성화고,전문계,,127.0618515,37.6423327,서울특별시 노원구 섬밭로 299 서울아이티고등학교,서울특별시 노원구 중계동 504 서울아이티고등학교,중계동
고등학교,공립,문현고등학교,MUNHYEON HIGH SCHOOL,남여공학,일반고,일반계,,127.1287424,37.481283,서울특별시 송파구 충민로 115 문현고등학교,서울특별시 송파구 장지동 838 문현고등학교,장지동
고등학교,공립,강일고등학교,GANGIL HIGH SCHOOL,남여공학,일반고,일반계,,127.177929,37.5642403,서울특별시 강동구 아리수로98길 40 서울강일고등학교,서울특별시 강동구 강일동 685-1 서울강일고등학교,강일동
고등학교,사립,하나고등학교,Hana Academy Seoul,남여공학,자율고,일반계,,126.9369375,37.6415978,서울특별시 은평구 연서로 535 하나고등학교,서울특별시 은평구 진관동 97 하나고등학교,진관동
고등학교,공립,압구정고등학교,Apgujeong High School,남여공학,일반고,일반계,,127.0327375,37.531175,서울특별시 강남구 압구정로39길 20 압구정고등학교,서울특별시 강남구 압구정동 470 압구정고등학교,압구정동
고등학교,사립,상일미디어고등학교,Sangil Media High School,남여공학,특성화고,전문계,,127.1696812,37.5492333,서울특별시 강동구 천호대로219길 61 상일여자중고등학교,서울특별시 강동구 상일동 189 상일여자중고등학교,상일동
고등학교,사립,한세사이버보안고등학교,Hansei Cyber Security High School,남여공학,특성화고,전문계,,126.9521097,37.5518272,서울특별시 마포구 마포대로11길 44-80 한세사이버보안고등학교,서울특별시 마포구 아현동 771 한세사이버보안고등학교,아현동
고등학교,사립,염광여자메디텍고등학교,Yumkwang Girls` Meditech High School,여,특성화고,전문계,,127.0495566,37.6284371,"서울특별시 노원구 월계로45가길 9 염광중,고,메디텍고,유치원","서울특별시 노원구 월계동 820 염광중,고,메디텍고,유치원",월계동
고등학교,사립,리라아트고등학교,Lila Art High School,남여공학,특성화고,전문계,,126.9882462,37.5571267,서울특별시 중구 소파로2길 24 리라아트고등학교,서울특별시 중구 예장동 8-7 리라아트고등학교,예장동
고등학교,사립,서울공연예술고등학교,School of Performing Arts/ Seoul,남여공학,특목고,일반계,예술계열,126.832213,37.5001131,서울특별시 구로구 오리로22나길 16-26 서울공연예술고등학교,서울특별시 구로구 궁동 147-1 서울공연예술고등학교,궁동
고등학교,공립,성동글로벌경영고등학교,Seongdong Global Business High School,여,특성화고,전문계,,127.0128806,37.5658608,서울특별시 중구 퇴계로 375 성동글로벌경영고등학교,서울특별시 중구 신당동 250-3 성동글로벌경영고등학교,신당동
고등학교,공립,서울문화고등학교,Seoul Culture High School,남여공학,특성화고,전문계,,127.0476119,37.6639931,서울특별시 도봉구 마들로 598 서울문화고등학교,서울특별시 도봉구 방학동 723 서울문화고등학교,방학동
고등학교,공립,성수고등학교,Seongsu High School,남여공학,일반고,일반계,,127.038654,37.5472724,"서울특별시 성동구 서울숲길 18 성수중,고등학교","서울특별시 성동구 성수동1가 685-143 성수중,고등학교",성수동1가
고등학교,공립,수명고등학교,Sumyeong High School,남여공학,일반고,일반계,,126.8243185,37.5497591,서울특별시 강서구 수명로2길 15 수명고등학교,서울특별시 강서구 내발산동 758 수명고등학교,내발산동
고등학교,공립,신도림고등학교,Shindorim High School,남여공학,일반고,일반계,,126.8821139,37.5140903,서울특별시 구로구 경인로67길 159 신도림고등학교,서울특별시 구로구 신도림동 270-2 신도림고등학교,신도림동
고등학교,공립,진관고등학교,Jingwan High School,남여공학,일반고,일반계,,126.9244654,37.6434275,서울특별시 은평구 진관4로 26 진관고등학교,서울특별시 은평구 진관동 17 진관고등학교,진관동
고등학교,공립,은평고등학교,Eunpyeong High School,남여공학,일반고,일반계,,126.905808,37.609152,서울특별시 은평구 갈현로15길 47 은평고등학교,서울특별시 은평구 구산동 164 은평고등학교,구산동
특수학교,사립,연세대학교재활학교,Yonsei University Rehabilitation School,남여공학,,해당없음,,126.9390292,37.5671131,서울특별시 서대문구 연세로 50 연세대학교,서울특별시 서대문구 신촌동 134 연세대학교,신촌동
특수학교,사립,수도사랑의학교,Sudo Loveing School,남여공학,,해당없음,,126.965247,37.5747867,서울특별시 종로구 사직로7길 17 수도사랑의학교,서울특별시 종로구 사직동 262-57 수도사랑의학교,사직동
외국인학교,사립,코리아외국인학교,Korea International School,남여공학,,해당없음,,127.0410575,37.4847003,서울특별시 서초구 남부순환로364길 7-16 코리아외국인학교,서울특별시 서초구 양재동 2-32 코리아외국인학교,양재동
외국인학교,사립,아시아퍼시픽국제외국인학교,,남여공학,,해당없음,,127.0502948,37.6312046,서울특별시 노원구 월계로45가길 57 아시아퍼시픽 국제학교,서울특별시 노원구 월계동 820 아시아퍼시픽 국제학교,월계동
외국인학교,사립,재한몽골학교,International Mongolia School,남여공학,,해당없음,,127.1011365,37.5470878,서울특별시 광진구 광장로1가길 13-10 아서앤그레이스,서울특별시 광진구 광장동 388-8 아서앤그레이스,광장동
외국인학교,사립,한국한성화교소학교,Overseas Chinese Primary School,남,,일반계,,126.9837726,37.5622291,서울특별시 중구 명동2길 35 한성화교소학교,서울특별시 중구 명동2가 83-8 한성화교소학교,명동2가
외국인학교,사립,한국켄트외국인학교,Korea Kent Foreign School,남,,해당없음,,127.0863403,37.5471635,서울특별시 광진구 자양로35길 13,서울특별시 광진구 구의동 619-30,구의동
외국인학교,사립,한국외국인학교,Korea International Shcool,남,,해당없음,,127.0626405,37.4850894,서울특별시 강남구 개포로 408 한국외국인학교,서울특별시 강남구 개포동 155 한국외국인학교,개포동
외국인학교,사립,한국영등포화교소학교,Yeong De Po Korean Chinese Primary School,남,,해당없음,,126.8998061,37.5132185,서울특별시 영등포구 경인로88길 9 영등포화교소학교,서울특별시 영등포구 문래동1가 29-3 영등포화교소학교,문래동1가
외국인학교,사립,지구촌기독외국인학교,지구촌기독외국인학교,남,,해당없음,,127.011789,37.5367486,서울특별시 용산구 독서당로 115 삼립빌딩,서울특별시 용산구 한남동 4-22 삼립빌딩,한남동
외국인학교,사립,서울프랑스학교,서울프랑스학교,남,,해당없음,,126.9978895,37.4958864,서울특별시 서초구 서래로 7 프랑스학교,서울특별시 서초구 반포동 98-2 프랑스학교,반포동
외국인학교,사립,서울일본인학교,서울일본인학교,남,,해당없음,,126.8841952,37.583753,서울특별시 마포구 월드컵북로62길 11 서울 일본인학교,서울특별시 마포구 상암동 1582 서울 일본인학교,상암동
외국인학교,사립,서울독일학교,서울독일학교,남,,해당없음,,127.0119031,37.5373447,서울특별시 용산구 독서당로 123-6 서울독일학교,서울특별시 용산구 한남동 4-13 서울독일학교,한남동
외국인학교,사립,서울용산국제학교,서울용산국제학교,남,,해당없음,,127.0007991,37.5408724,서울특별시 용산구 이태원로 285,서울특별시 용산구 한남동 산10-212,한남동
외국인학교,사립,한국한성화교중고등학교,한국한성화교중고등학교,남,,해당없음,,126.9367378,37.5719502,서울특별시 서대문구 연희로 176 한성화교중·고등학교,서울특별시 서대문구 연희동 89-1 한성화교중·고등학교,연희동
고등학교,사립,성암국제무역고등학교,Seong-Am International Trade High School,여,특성화고,전문계,,127.0245779,37.6209133,서울특별시 강북구 도봉로29길 52 학교법인성암학원,서울특별시 강북구 미아동 320-1 학교법인성암학원,미아동
고등학교,공립,서울방송고등학교,Seoul Broadcasting High School,남여공학,특성화고,전문계,,127.0106924,37.5476623,서울특별시 성동구 동호로5길 131 서울방송고등학교,서울특별시 성동구 옥수동 556-1 서울방송고등학교,옥수동
고등학교,사립,경복비즈니스고등학교,Kyungbok Business High School,여,특성화고,전문계,,126.8526495,37.5581039,서울특별시 강서구 화곡로 379 경복비즈니스고등학교,서울특별시 강서구 등촌동 131 경복비즈니스고등학교,등촌동
고등학교,사립,대동세무고등학교,Daedong Taxation High School,남여공학,특성화고,전문계,,126.987929,37.581892,서울특별시 종로구 계동길 84-10 대동세무고등학교,서울특별시 종로구 계동 35 대동세무고등학교,계동
고등학교,공립,한강미디어고등학교,Hangang Media High School,남여공학,특성화고,전문계,,126.8973926,37.5393624,서울특별시 영등포구 선유로55길 22 한강미디어고등학교,서울특별시 영등포구 양평동4가 315-1 한강미디어고등학교,양평동4가
고등학교,공립,구현고등학교,Guhyun High School,남여공학,자율고,일반계,,126.874,37.5024,서울특별시 구로구 경인로53가길 17 구현고등학교,서울특별시 구로구 구로동 620-30 구현고등학교,구로동
고등학교,사립,해성여자고등학교,Haesung Girls’ High School,여,일반고,일반계,,127.0572758,37.5817844,"서울특별시 동대문구 전농로20길 31 해성국제컨벤션고등학교, 해성여자고등학교","서울특별시 동대문구 전농동 90-3 해성국제컨벤션고등학교, 해성여자고등학교",전농동
고등학교,공립,서울국제고등학교,Seoul Global High School,남여공학,특목고,일반계,국제계열,126.9960598,37.5916049,서울특별시 종로구 성균관로13길 40 서울국제고등학교,서울특별시 종로구 명륜1가 1-27 서울국제고등학교,명륜1가
고등학교,공립,세종과학고등학교,Sejong Science High School,남여공학,특목고,일반계,과학계열,126.8273518,37.4975694,서울특별시 구로구 오리로21길 79 세종과학고등학교,서울특별시 구로구 궁동 232 세종과학고등학교,궁동
고등기술학교,사립,청암예술학교,Cheong-am Arts School,남여공학,,전문계,,127.0743661,37.6514848,서울특별시 노원구 중계로 244 청암중고예술학교,서울특별시 노원구 중계동 411-1 청암중고예술학교,중계동
고등학교,사립,보인고등학교,Boin High School,남,자율고,일반계,,127.1384235,37.4972394,서울특별시 송파구 오금로49길 18 보인중고등학교,서울특별시 송파구 오금동 162 보인중고등학교,오금동
고등학교,사립,해성국제컨벤션고등학교,HAESUNG INTERNATIONAL CONVENTION HIGH SCHOOL,여,특성화고,전문계,,127.0572758,37.5817844,"서울특별시 동대문구 전농로20길 31 해성국제컨벤션고등학교, 해성여자고등학교","서울특별시 동대문구 전농동 90-3 해성국제컨벤션고등학교, 해성여자고등학교",전농동
고등학교,사립,예일디자인고등학교,Yale Design High School,여,특성화고,전문계,,126.9143514,37.6102623,서울특별시 은평구 연서로 117 예일유치원,서울특별시 은평구 구산동 8-3 예일유치원,구산동
고등학교,공립,상암고등학교,Sang-am High School,남여공학,일반고,일반계,,126.8833178,37.5811897,서울특별시 마포구 월드컵북로 445 상암고등학교,서울특별시 마포구 상암동 1659 상암고등학교,상암동
고등학교,공립,원묵고등학교,Wonmook High School,남여공학,자율고,일반계,,127.0859595,37.6156649,서울특별시 중랑구 숙선옹주로 82 원묵고등학교,서울특별시 중랑구 묵동 23 원묵고등학교,묵동
외국인학교,사립,서울외국인학교,서울외국인학교,남,,해당없음,,126.93763,37.5693476,서울특별시 서대문구 연희로22길 39 서울외국인학교,서울특별시 서대문구 연희동 55-1 서울외국인학교,연희동
고등학교,사립,고려대학교사범대학부속고등학교,Korea University High School,남,일반고,일반계,,127.0014304,37.6098139,서울특별시 성북구 정릉로 161,서울특별시 성북구 정릉동 660,정릉동
고등학교,사립,서울영상고등학교,Seoul Visual Media High School,남여공학,특성화고,전문계,,126.8601839,37.5233452,서울특별시 양천구 목동로11길 46 서울영상고등학교,서울특별시 양천구 신정동 984 서울영상고등학교,신정동
고등학교,사립,한양대학교사범대학부속고등학교,Hanyang High School Attached to the College of Education/ Hanyang University,남여공학,자율고,일반계,,127.0423528,37.5618869,서울특별시 성동구 마조로 42 한양대부속중고등학교,서울특별시 성동구 사근동 223 한양대부속중고등학교,사근동
고등학교,공립,효문고등학교,Hyomun High School,남여공학,일반고,일반계,,127.0180612,37.6530521,"서울특별시 도봉구 우이천로 432 효문중,고등학교","서울특별시 도봉구 쌍문동 468 효문중,고등학교",쌍문동
고등학교,공립,신서고등학교,Sinseo High School,남여공학,일반고,일반계,,126.8602416,37.5240837,서울특별시 양천구 은행정로 42 신서고등학교,서울특별시 양천구 신정동 984-1 신서고등학교,신정동
고등학교,공립,세현고등학교,Se Hyun High School,남여공학,일반고,일반계,,126.8635535,37.5604544,서울특별시 강서구 허준로 227 세현고등학교,서울특별시 강서구 가양동 1491 세현고등학교,가양동
고등학교,사립,이화여자대학교병설미디어고등학교,Ewha Media High School,여,특성화고,전문계,,127.1050705,37.6033914,"서울특별시 중랑구 망우로73길 56 이화여대병설미디어고등학교,영란여중학교","서울특별시 중랑구 망우동 220 이화여대병설미디어고등학교,영란여중학교",망우동
고등학교,사립,동국대학교사범대학부속여자고등학교,Girls High School Attached To College Of Education/ Dongguk University,여,일반고,일반계,,127.0869682,37.5432792,서울특별시 광진구 광나루로36길 47 동국대학교사범대학부속여자중고등학교,서울특별시 광진구 구의동 238-1 동국대학교사범대학부속여자중고등학교,구의동
고등학교,사립,목동고등학교,Mokdong High School,여,일반고,일반계,,126.8605595,37.5092075,서울특별시 양천구 목동동로2길 68 목동고등학교,서울특별시 양천구 신정동 325-8 목동고등학교,신정동
고등학교,사립,서울디자인고등학교,Seoul Design High School,남여공학,특성화고,전문계,,126.9480378,37.546935,"서울특별시 마포구 백범로 139 동도중,서울디자인고등학교","서울특별시 마포구 염리동 150 동도중,서울디자인고등학교",염리동
고등학교,사립,대진디자인고등학교,Daejin Design High School,남여공학,특성화고,전문계,,127.0962121,37.4904476,서울특별시 강남구 광평로39길 93 대진디자인고등학교,서울특별시 강남구 수서동 733 대진디자인고등학교,수서동
고등학교,사립,서울관광고등학교,Seoul Tourism High School,남여공학,특성화고,전문계,,126.9436342,37.4880633,서울특별시 관악구 은천로15길 25 학교법인관악학원,서울특별시 관악구 봉천동 622-59 학교법인관악학원,봉천동
고등학교,공립,서울로봇고등학교,Seoul Robotics High School,남여공학,특목고,전문계,산업수요 맞춤형 고등학교,127.0846051,37.4808256,서울특별시 강남구 광평로20길 63 서울로봇고등학교,서울특별시 강남구 일원동 738 서울로봇고등학교,일원동
고등학교,공립,성동공업고등학교,Seongdong Technical High School,남여공학,특성화고,전문계,,127.0172325,37.568929,서울특별시 중구 다산로 290 성동공업고등학교,서울특별시 중구 흥인동 1-1 성동공업고등학교,흥인동
고등학교,공립,불암고등학교,Buram High School,남여공학,일반고,일반계,,127.0802063,37.648785,서울특별시 노원구 중계로 155 불암고등학교,서울특별시 노원구 중계동 364-10 불암고등학교,중계동
고등학교,공립,월계고등학교,Wolgye High School,남여공학,일반고,일반계,,127.0489481,37.6318439,서울특별시 노원구 초안산로5길 66 월계고등학교,서울특별시 노원구 월계동 778 월계고등학교,월계동
